"coef","est","lo","hi","arm","rep"
"x1",1.94599591859677,1.77455228962019,2.11743954757335,"PMM",197
"x2",-0.946972663425996,-1.14666711300723,-0.747278213844766,"PMM",197
"gb",1.58170745373642,1.26013434377841,1.90328056369442,"PMM",197
"x1",1.9791268194721,1.86559332025587,2.09266031868832,"FULL",198
"x2",-1.09379230114677,-1.20428476771516,-0.983299834578392,"FULL",198
"gb",1.46216607428305,1.26308534666267,1.66124680190344,"FULL",198
"x1",1.90555702760647,1.74130176259402,2.06981229261892,"CC",198
"x2",-0.983448113442362,-1.13721699838694,-0.829679228497786,"CC",198
"gb",1.41628317968184,1.12508643064931,1.70747992871437,"CC",198
"x1",2.00144635694174,1.88149598294905,2.12139673093444,"MI",198
"x2",-1.03954254147501,-1.21325514474498,-0.86582993820504,"MI",198
"gb",1.30714430888694,1.09542908022026,1.51885953755363,"MI",198
"x1",2.02065750962243,1.84529869804813,2.19601632119672,"PMM",198
"x2",-1.06487691915916,-1.22257397848381,-0.907179859834514,"PMM",198
"gb",1.55995080555093,1.32670343977737,1.79319817132448,"PMM",198
"x1",1.94993803470664,1.83782111744775,2.06205495196553,"FULL",199
"x2",-1.04673276814321,-1.16050805580111,-0.932957480485323,"FULL",199
"gb",1.34473797351488,1.14255291528282,1.54692303174694,"FULL",199
"x1",1.90004536872376,1.72733984807618,2.07275088937134,"CC",199
"x2",-0.966924115651026,-1.14188891887919,-0.791959312422857,"CC",199
"gb",1.18760523727572,0.866260180950323,1.50895029360111,"CC",199
"x1",1.99169657417983,1.85440589939397,2.1289872489657,"MI",199
"x2",-1.0983667954248,-1.22812307127061,-0.968610519578992,"MI",199
"gb",1.24473267741496,0.999243483534846,1.49022187129508,"MI",199
"x1",1.9990912530045,1.87085409579952,2.12732841020948,"PMM",199
"x2",-1.098236691841,-1.28907108143293,-0.907402302249059,"PMM",199
"gb",1.30308727953054,0.836927549375388,1.76924700968569,"PMM",199
"x1",2.07436083507247,1.96393865010817,2.18478302003677,"FULL",200
"x2",-1.03700487743222,-1.14843719740248,-0.925572557461973,"FULL",200
"gb",1.57169356424064,1.37269038172624,1.77069674675504,"FULL",200
"x1",1.97481274560716,1.79082072105406,2.15880477016027,"CC",200
"x2",-0.970367800734066,-1.13630975992658,-0.804425841541548,"CC",200
"gb",1.49932440624421,1.2123961800981,1.78625263239032,"CC",200
"x1",2.18476478816716,2.02993061246456,2.33959896386976,"MI",200
"x2",-1.12509345229981,-1.24285935907364,-1.00732754552598,"MI",200
"gb",1.49701151090259,1.13886983661592,1.85515318518926,"MI",200
"x1",2.18679979256078,2.04895664140784,2.32464294371371,"PMM",200
"x2",-1.04231996943846,-1.16955198690808,-0.915087951968829,"PMM",200
"gb",1.55815256618677,1.31954213274612,1.79676299962743,"PMM",200
